userid,eventname,component,action,target,year,month,day,hour,minute,second
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,24,16,35,40
110,\core\event\course_viewed,core,viewed,course,2020,08,24,16,36,22
110,\core\event\course_viewed,core,viewed,course,2020,08,24,16,36,24
110,\core\event\course_viewed,core,viewed,course,2020,08,24,16,36,30
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,16,36,51
110,\mod_lesson\event\lesson_resumed,mod_lesson,resumed,lesson,2020,08,24,16,36,51
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,16,36,51
110,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,16,36,52
115,\core\event\user_loggedin,core,loggedin,user,2020,08,24,16,38,51
115,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,16,38,52
115,\core\event\course_viewed,core,viewed,course,2020,08,24,16,39,00
115,\core\event\course_viewed,core,viewed,course,2020,08,24,16,39,05
115,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,16,39,07
115,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,16,39,07
115,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,16,39,09
118,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,16,59,59
118,\giant\event\resource_Scored,giant,Scored,resource,2020,08,24,17,00,52
118,\giant\event\resource_liked,giant,liked,resource,2020,08,24,17,00,53
110,\core\event\course_viewed,core,viewed,course,2020,08,24,17,01,27
110,\core\event\course_viewed,core,viewed,course,2020,08,24,17,01,29
110,\core\event\course_viewed,core,viewed,course,2020,08,24,17,01,31
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,17,01,34
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,17,01,34
110,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,17,01,36
110,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,17,02,01
110,\giant\event\resource_Scored,giant,Scored,resource,2020,08,24,17,02,36
118,\giant\event\resource_unliked,giant,unliked,resource,2020,08,24,17,02,54
118,\giant\event\resource_liked,giant,liked,resource,2020,08,24,17,02,57
118,\giant\event\resource_liked,giant,liked,resource,2020,08,24,17,03,04
118,\giant\event\resource_Scored,giant,Scored,resource,2020,08,24,17,03,06
118,\giant\event\resource_Scored,giant,Scored,resource,2020,08,24,17,03,07
110,\giant\event\resource_commented,giant,commented,resource,2020,08,24,17,05,14
110,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,17,05,42
110,\core\event\course_viewed,core,viewed,course,2020,08,24,17,06,43
110,\core\event\course_viewed,core,viewed,course,2020,08,24,17,06,44
110,\core\event\course_viewed,core,viewed,course,2020,08,24,17,06,48
141,\core\event\user_loggedin,core,loggedin,user,2020,08,24,17,19,33
141,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,17,19,33
141,\core\event\course_viewed,core,viewed,course,2020,08,24,17,21,23
141,\core\event\course_viewed,core,viewed,course,2020,08,24,17,21,30
141,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,17,24,36
141,\mod_lesson\event\lesson_restarted,mod_lesson,restarted,lesson,2020,08,24,17,24,36
141,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,17,24,36
88,\core\event\user_loggedin,core,loggedin,user,2020,08,24,19,40,34
88,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,19,40,35
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,40,49
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,40,54
88,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,19,40,57
88,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,19,40,57
88,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,19,40,59
88,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,19,41,01
88,\giant\event\resource_commented,giant,commented,resource,2020,08,24,19,41,55
88,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,08,24,19,41,55
88,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,08,24,19,41,55
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,42,55
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,42,56
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,43,13
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,43,18
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,43,23
88,\core\event\course_viewed,core,viewed,course,2020,08,24,19,43,26
88,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,19,43,28
0,\core\event\user_password_updated,core,updated,user_password,2020,08,24,19,51,31
56,\core\event\user_loggedin,core,loggedin,user,2020,08,24,19,51,31
56,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,19,51,49
56,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,19,53,15
44,\core\event\user_loggedin,core,loggedin,user,2020,08,24,20,03,17
44,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,20,03,17
44,\core\event\course_viewed,core,viewed,course,2020,08,24,20,03,23
44,\core\event\course_viewed,core,viewed,course,2020,08,24,20,03,28
44,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,03,30
44,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,03,30
44,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,20,03,31
44,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,20,03,36
56,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,20,05,21
56,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,20,06,58
56,\core\event\user_profile_viewed,core,viewed,user_profile,2020,08,24,20,07,13
44,\core\event\course_viewed,core,viewed,course,2020,08,24,20,08,41
44,\core\event\course_viewed,core,viewed,course,2020,08,24,20,08,42
44,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,08,45
44,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,20,08,47
44,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,20,09,39
71,\core\event\user_loggedin,core,loggedin,user,2020,08,24,20,16,57
71,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,20,16,57
71,\core\event\course_viewed,core,viewed,course,2020,08,24,20,19,03
71,\core\event\course_viewed,core,viewed,course,2020,08,24,20,19,09
71,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,19,11
71,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,19,11
71,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,20,19,13
110,\core\event\user_loggedin,core,loggedin,user,2020,08,24,20,27,26
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,20,27,27
110,\mod_lesson\event\lesson_resumed,mod_lesson,resumed,lesson,2020,08,24,20,27,27
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,20,27,27
110,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,20,27,28
110,\core\event\course_viewed,core,viewed,course,2020,08,24,20,35,49
110,\core\event\course_viewed,core,viewed,course,2020,08,24,20,35,55
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,35,57
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,35,57
110,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,20,35,59
110,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,20,36,06
110,\core\event\course_viewed,core,viewed,course,2020,08,24,20,37,12
110,\core\event\course_viewed,core,viewed,course,2020,08,24,20,37,30
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,20,37,56
110,\mod_lesson\event\lesson_resumed,mod_lesson,resumed,lesson,2020,08,24,20,37,57
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,20,37,57
110,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,20,37,57
84,\core\event\user_loggedin,core,loggedin,user,2020,08,24,20,39,29
84,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,20,39,30
84,\core\event\course_viewed,core,viewed,course,2020,08,24,20,39,46
84,\core\event\course_viewed,core,viewed,course,2020,08,24,20,39,53
84,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,20,39,55
84,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,20,39,58
84,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,20,41,06
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,21,00,25
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,21,00,25
133,\core\event\user_loggedin,core,loggedin,user,2020,08,24,21,02,59
133,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,21,02,59
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,03,15
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,03,35
133,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,21,03,42
133,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,21,03,49
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,21,05,05
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,21,05,05
110,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,21,05,06
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,14,23
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,14,37
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,14,42
133,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,21,14,54
133,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,21,15,00
133,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,21,15,57
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,16,58
133,\mod_forum\event\course_module_viewed,mod_forum,viewed,course_module,2020,08,24,21,17,05
133,\mod_forum\event\discussion_viewed,mod_forum,viewed,discussion,2020,08,24,21,17,33
133,\mod_forum\event\discussion_viewed,mod_forum,viewed,discussion,2020,08,24,21,18,11
133,\mod_forum\event\course_module_viewed,mod_forum,viewed,course_module,2020,08,24,21,18,25
133,\mod_forum\event\discussion_viewed,mod_forum,viewed,discussion,2020,08,24,21,18,46
133,\mod_forum\event\discussion_viewed,mod_forum,viewed,discussion,2020,08,24,21,19,10
133,\core\event\user_profile_viewed,core,viewed,user_profile,2020,08,24,21,19,41
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,21,27
133,\core\event\course_viewed,core,viewed,course,2020,08,24,21,21,33
92,\core\event\user_loggedin,core,loggedin,user,2020,08,24,21,28,55
92,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,21,28,58
92,\core\event\course_viewed,core,viewed,course,2020,08,24,21,29,17
92,\core\event\course_viewed,core,viewed,course,2020,08,24,21,29,23
100,\core\event\user_loggedin,core,loggedin,user,2020,08,24,21,29,29
100,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,21,29,29
92,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,21,29,30
92,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,21,29,31
92,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,21,29,36
92,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,21,30,49
100,\core\event\course_viewed,core,viewed,course,2020,08,24,21,32,19
100,\core\event\course_viewed,core,viewed,course,2020,08,24,21,32,22
100,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,08,24,21,32,25
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,21,32,25
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,21,32,25
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,21,32,25
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,21,32,25
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,21,35,04
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,21,35,04
100,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,21,35,04
110,\core\event\course_viewed,core,viewed,course,2020,08,24,21,37,21
110,\core\event\user_loggedout,core,loggedout,user,2020,08,24,21,37,36
92,\core\event\course_viewed,core,viewed,course,2020,08,24,21,40,03
92,\core\event\course_viewed,core,viewed,course,2020,08,24,21,40,05
92,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,21,40,11
92,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,21,40,12
92,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,21,40,18
92,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,21,42,28
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,21,47,00
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,21,47,00
100,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,21,47,00
23,\core\event\user_login_failed,core,failed,user_login,2020,08,24,21,48,08
23,\core\event\user_login_failed,core,failed,user_login,2020,08,24,21,48,32
2,\core\event\email_failed,core,failed,email,2020,08,24,21,48,55
23,\core\event\user_login_failed,core,failed,user_login,2020,08,24,21,53,47
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,21,54,48
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,21,54,48
100,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,21,54,48
0,\core\event\user_login_failed,core,failed,user_login,2020,08,24,21,55,26
23,\core\event\user_login_failed,core,failed,user_login,2020,08,24,21,58,39
92,\giant\event\resource_created,giant,created,resource,2020,08,24,21,59,04
92,\giant\event\resource_Scored,giant,Scored,resource,2020,08,24,21,59,24
92,\giant\event\resource_liked,giant,liked,resource,2020,08,24,21,59,33
2,\core\event\email_failed,core,failed,email,2020,08,24,21,59,37
92,\giant\event\resource_commented,giant,commented,resource,2020,08,24,22,04,36
92,\giant\event\resource_commented,giant,commented,resource,2020,08,24,22,05,04
92,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,08,24,22,05,07
92,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,08,24,22,05,07
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,22,05,07
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,22,05,07
92,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,24,22,05,36
92,\core\event\course_viewed,core,viewed,course,2020,08,24,22,05,43
92,\core\event\course_viewed,core,viewed,course,2020,08,24,22,05,47
92,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,22,05,50
92,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,22,05,54
0,\core\event\user_login_failed,core,failed,user_login,2020,08,24,22,07,04
0,\core\event\user_login_failed,core,failed,user_login,2020,08,24,22,07,42
0,\core\event\user_login_failed,core,failed,user_login,2020,08,24,22,08,00
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,22,08,57
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,22,08,57
100,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,22,08,57
100,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,22,35,57
100,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,22,35,57
100,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,24,22,35,57
106,\core\event\user_loggedin,core,loggedin,user,2020,08,24,22,36,50
106,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,22,36,51
106,\core\event\course_viewed,core,viewed,course,2020,08,24,22,37,56
106,\core\event\course_viewed,core,viewed,course,2020,08,24,22,38,01
106,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,24,22,38,06
106,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,24,22,38,09
10,\core\event\user_loggedin,core,loggedin,user,2020,08,24,22,38,22
10,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,24,22,38,22
10,\core\event\course_viewed,core,viewed,course,2020,08,24,22,38,24
10,\core\event\course_viewed,core,viewed,course,2020,08,24,22,38,28
10,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,24,22,38,33
10,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,24,22,38,33
